"Subj"	"Activity"	"Measurement"	"Mean"
15	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0911681484547917
16	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.00779288021764706
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0560931358145833
18	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0906736478431034
19	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.000233248224999999
20	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.058701941845098
21	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.00546829763829787
22	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0157359244619048
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.0325557522333333
24	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0248290702830508
25	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0996227385527692
26	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0721458973490909
27	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.140129855776471
28	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.103720987705882
29	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0854318123467347
30	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0814699303289231
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0900850142030612
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.097173808906383
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.123826738353061
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.05926394948
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0806559989574468
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0870012595210417
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.116894769042766
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.114143855152368
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.116804400690476
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0724433685578947
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.057524457376087
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0895434978391304
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.111284239655957
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0353344537555556
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0711758197607143
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0835380057
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0162878745776087
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0987471683127273
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.163962510807692
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.103900480541333
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.148610020955556
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0500708760555556
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0953602497222222
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.111973650603636
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0980750249310345
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.082221399603
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.152695027609091
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.138622425584783
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0822244074666667
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0895767797064516
1	"SITTING"	"tBodyGyro-mean()-Z"	0.0629313811914894
2	"SITTING"	"tBodyGyro-mean()-Z"	0.0412277462173913
3	"SITTING"	"tBodyGyro-mean()-Z"	0.0940113975530769
4	"SITTING"	"tBodyGyro-mean()-Z"	0.10115033478
5	"SITTING"	"tBodyGyro-mean()-Z"	0.0823934451590909
6	"SITTING"	"tBodyGyro-mean()-Z"	0.0854346006181818
7	"SITTING"	"tBodyGyro-mean()-Z"	0.0259476655145833
8	"SITTING"	"tBodyGyro-mean()-Z"	0.0716048809782609
9	"SITTING"	"tBodyGyro-mean()-Z"	0.0807919285908
10	"SITTING"	"tBodyGyro-mean()-Z"	0.0745958869444444
11	"SITTING"	"tBodyGyro-mean()-Z"	0.0761739419056604
12	"SITTING"	"tBodyGyro-mean()-Z"	0.0728462158235294
13	"SITTING"	"tBodyGyro-mean()-Z"	0.0823432026610204
14	"SITTING"	"tBodyGyro-mean()-Z"	0.0928523607037037
15	"SITTING"	"tBodyGyro-mean()-Z"	0.0951978083898305
16	"SITTING"	"tBodyGyro-mean()-Z"	0.0795736310463768
17	"SITTING"	"tBodyGyro-mean()-Z"	0.0860053803375
18	"SITTING"	"tBodyGyro-mean()-Z"	0.0848140511754386
19	"SITTING"	"tBodyGyro-mean()-Z"	0.0968980718168493
20	"SITTING"	"tBodyGyro-mean()-Z"	0.0642882138333333
21	"SITTING"	"tBodyGyro-mean()-Z"	0.0831326042823529
22	"SITTING"	"tBodyGyro-mean()-Z"	0.0804426775241936
23	"SITTING"	"tBodyGyro-mean()-Z"	0.0645673209117647
24	"SITTING"	"tBodyGyro-mean()-Z"	0.0800440230882353
25	"SITTING"	"tBodyGyro-mean()-Z"	0.0852783892769231
26	"SITTING"	"tBodyGyro-mean()-Z"	0.0711109471666667
27	"SITTING"	"tBodyGyro-mean()-Z"	0.0833752812157143
28	"SITTING"	"tBodyGyro-mean()-Z"	0.087025401375
29	"SITTING"	"tBodyGyro-mean()-Z"	0.0580495969166667
30	"SITTING"	"tBodyGyro-mean()-Z"	0.0702002598387097
1	"STANDING"	"tBodyGyro-mean()-Z"	0.074800751
2	"STANDING"	"tBodyGyro-mean()-Z"	0.0878351695481481
3	"STANDING"	"tBodyGyro-mean()-Z"	0.0665262054098361
4	"STANDING"	"tBodyGyro-mean()-Z"	0.0755636430892857
5	"STANDING"	"tBodyGyro-mean()-Z"	0.0690945763946429
6	"STANDING"	"tBodyGyro-mean()-Z"	0.0767394745964912
7	"STANDING"	"tBodyGyro-mean()-Z"	0.0851045000566038
8	"STANDING"	"tBodyGyro-mean()-Z"	0.063688907
9	"STANDING"	"tBodyGyro-mean()-Z"	0.0992409332222222
10	"STANDING"	"tBodyGyro-mean()-Z"	0.103251560681818
11	"STANDING"	"tBodyGyro-mean()-Z"	0.0810588216170213
12	"STANDING"	"tBodyGyro-mean()-Z"	0.074256819
13	"STANDING"	"tBodyGyro-mean()-Z"	0.085471246877193
14	"STANDING"	"tBodyGyro-mean()-Z"	0.07904758875
15	"STANDING"	"tBodyGyro-mean()-Z"	0.0761946738773585
16	"STANDING"	"tBodyGyro-mean()-Z"	0.0867342708846154
17	"STANDING"	"tBodyGyro-mean()-Z"	0.0880561869358974
18	"STANDING"	"tBodyGyro-mean()-Z"	0.0843190675616438
19	"STANDING"	"tBodyGyro-mean()-Z"	0.0710520180136986
20	"STANDING"	"tBodyGyro-mean()-Z"	0.0773671448739726
21	"STANDING"	"tBodyGyro-mean()-Z"	0.0864863265393258
22	"STANDING"	"tBodyGyro-mean()-Z"	0.0733466563174603
23	"STANDING"	"tBodyGyro-mean()-Z"	0.0816888999117647
24	"STANDING"	"tBodyGyro-mean()-Z"	0.077124614942029
25	"STANDING"	"tBodyGyro-mean()-Z"	0.0852685438243243
26	"STANDING"	"tBodyGyro-mean()-Z"	0.0776706781351351
27	"STANDING"	"tBodyGyro-mean()-Z"	0.07168414632375
28	"STANDING"	"tBodyGyro-mean()-Z"	0.0865173111012658
29	"STANDING"	"tBodyGyro-mean()-Z"	0.0827583768461538
30	"STANDING"	"tBodyGyro-mean()-Z"	0.0802514754237288
1	"LAYING"	"tBodyGyro-mean()-Z"	0.14868943626
2	"LAYING"	"tBodyGyro-mean()-Z"	0.144882846104167
3	"LAYING"	"tBodyGyro-mean()-Z"	0.137999561112903
4	"LAYING"	"tBodyGyro-mean()-Z"	0.169720404092593
5	"LAYING"	"tBodyGyro-mean()-Z"	0.159894366942308
6	"LAYING"	"tBodyGyro-mean()-Z"	0.179102058245614
7	"LAYING"	"tBodyGyro-mean()-Z"	0.155920029769231
8	"LAYING"	"tBodyGyro-mean()-Z"	0.13818830737037
9	"LAYING"	"tBodyGyro-mean()-Z"	0.101275010682
10	"LAYING"	"tBodyGyro-mean()-Z"	0.104720478344828
11	"LAYING"	"tBodyGyro-mean()-Z"	0.152019015929825
12	"LAYING"	"tBodyGyro-mean()-Z"	0.14519184795
13	"LAYING"	"tBodyGyro-mean()-Z"	0.117819614790323
14	"LAYING"	"tBodyGyro-mean()-Z"	0.149124058235294
15	"LAYING"	"tBodyGyro-mean()-Z"	0.113451899791667
16	"LAYING"	"tBodyGyro-mean()-Z"	0.0966210349428571
17	"LAYING"	"tBodyGyro-mean()-Z"	0.111440490309859
18	"LAYING"	"tBodyGyro-mean()-Z"	0.0937781948153846
19	"LAYING"	"tBodyGyro-mean()-Z"	0.10860511373494
20	"LAYING"	"tBodyGyro-mean()-Z"	0.123680209926471
21	"LAYING"	"tBodyGyro-mean()-Z"	0.0980906517
22	"LAYING"	"tBodyGyro-mean()-Z"	0.145003879319444
23	"LAYING"	"tBodyGyro-mean()-Z"	0.111078594708333
24	"LAYING"	"tBodyGyro-mean()-Z"	0.111730746333333
25	"LAYING"	"tBodyGyro-mean()-Z"	0.139718671465753
26	"LAYING"	"tBodyGyro-mean()-Z"	0.152436344328947
27	"LAYING"	"tBodyGyro-mean()-Z"	0.118738360783784
28	"LAYING"	"tBodyGyro-mean()-Z"	0.09357912315
29	"LAYING"	"tBodyGyro-mean()-Z"	0.127411971652174
30	"LAYING"	"tBodyGyro-mean()-Z"	0.0938472163142857
1	"WALKING"	"tBodyGyro-std()-X"	-0.473535485894737
2	"WALKING"	"tBodyGyro-std()-X"	-0.561550255762712
3	"WALKING"	"tBodyGyro-std()-X"	-0.571869560172414
4	"WALKING"	"tBodyGyro-std()-X"	-0.500916659
5	"WALKING"	"tBodyGyro-std()-X"	-0.490877497857143
6	"WALKING"	"tBodyGyro-std()-X"	-0.446020952631579
7	"WALKING"	"tBodyGyro-std()-X"	-0.503313517017544
8	"WALKING"	"tBodyGyro-std()-X"	-0.1992097184375
9	"WALKING"	"tBodyGyro-std()-X"	-0.476163506730769
10	"WALKING"	"tBodyGyro-std()-X"	-0.414205475283019
11	"WALKING"	"tBodyGyro-std()-X"	-0.596346930847458
12	"WALKING"	"tBodyGyro-std()-X"	-0.5462634706
13	"WALKING"	"tBodyGyro-std()-X"	-0.376059914210526
14	"WALKING"	"tBodyGyro-std()-X"	-0.60038822220339
15	"WALKING"	"tBodyGyro-std()-X"	-0.329624620185185
16	"WALKING"	"tBodyGyro-std()-X"	-0.654171847058823
17	"WALKING"	"tBodyGyro-std()-X"	-0.47981351295082
18	"WALKING"	"tBodyGyro-std()-X"	-0.7044397775
19	"WALKING"	"tBodyGyro-std()-X"	-0.0264357957923077
20	"WALKING"	"tBodyGyro-std()-X"	-0.23294061427451
21	"WALKING"	"tBodyGyro-std()-X"	-0.432232883846154
22	"WALKING"	"tBodyGyro-std()-X"	-0.318537865869565
23	"WALKING"	"tBodyGyro-std()-X"	-0.494322648644068
24	"WALKING"	"tBodyGyro-std()-X"	-0.580597373275862
25	"WALKING"	"tBodyGyro-std()-X"	-0.401158753783784
26	"WALKING"	"tBodyGyro-std()-X"	-0.492885711355932
27	"WALKING"	"tBodyGyro-std()-X"	-0.606860248596491
28	"WALKING"	"tBodyGyro-std()-X"	-0.503798624074074
29	"WALKING"	"tBodyGyro-std()-X"	-0.598868670943396
30	"WALKING"	"tBodyGyro-std()-X"	-0.387920593846154
1	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.544871104528302
2	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.439253058958333
3	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.456039262525424
4	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.454431043269231
5	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.443342262340426
6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.321973723647059
7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.363853236862745
8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.367428367219512
9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.343976630734694
10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.308534708121277
11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.501331630185185
12	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.526659296134615
13	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.541066687090909
14	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.454283337592593
15	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.415251317916667
16	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.508087166666667
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.496562732729167
18	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.593841504137931
19	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.4068000325
20	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.492701193921569
21	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.53190941893617
22	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.301491709628571
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.550664576666667
24	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.577426408813559
25	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.489011794784615
26	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.550274396
27	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.562461004705882
28	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.518818227843137
29	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.323904731622449
30	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.493837520761538
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.458030542938775
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.320789230008511
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.261653414014286
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.370244695288889
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.46064684487234
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.19830385328125
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.407744096
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.258430885531579
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.396429197952381
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.304745377026316
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.374069023580435
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.362143061643478
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.417014161553191
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.354551638377778
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.318692525928571
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.45418847106383
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.370436868891304
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.502473033509091
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	0.267657219333333
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.204939567711111
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.442148617666667
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.237349190997222
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.416133032777778
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.431919067945455
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.288824754586207
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.33131291446
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.363722908386364
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.268106330991304
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.282077257508333
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.265923160895161
1	"SITTING"	"tBodyGyro-std()-X"	-0.977211283191489
2	"SITTING"	"tBodyGyro-std()-X"	-0.985742027826087
3	"SITTING"	"tBodyGyro-std()-X"	-0.965434768461538
4	"SITTING"	"tBodyGyro-std()-X"	-0.9701317904
5	"SITTING"	"tBodyGyro-std()-X"	-0.966225485
6	"SITTING"	"tBodyGyro-std()-X"	-0.957367681818182
7	"SITTING"	"tBodyGyro-std()-X"	-0.941870953333333
8	"SITTING"	"tBodyGyro-std()-X"	-0.984524052826087
9	"SITTING"	"tBodyGyro-std()-X"	-0.9590200492
10	"SITTING"	"tBodyGyro-std()-X"	-0.988873097222222
11	"SITTING"	"tBodyGyro-std()-X"	-0.988164911509434
12	"SITTING"	"tBodyGyro-std()-X"	-0.974425351960784
13	"SITTING"	"tBodyGyro-std()-X"	-0.985844263265306
14	"SITTING"	"tBodyGyro-std()-X"	-0.980829981481481
15	"SITTING"	"tBodyGyro-std()-X"	-0.988204115254237
16	"SITTING"	"tBodyGyro-std()-X"	-0.981037373333333
17	"SITTING"	"tBodyGyro-std()-X"	-0.98963832578125
18	"SITTING"	"tBodyGyro-std()-X"	-0.991956958947368
19	"SITTING"	"tBodyGyro-std()-X"	-0.984625306849315
20	"SITTING"	"tBodyGyro-std()-X"	-0.976309017121212
21	"SITTING"	"tBodyGyro-std()-X"	-0.988410501294118
22	"SITTING"	"tBodyGyro-std()-X"	-0.981099172419355
23	"SITTING"	"tBodyGyro-std()-X"	-0.980363734264706
24	"SITTING"	"tBodyGyro-std()-X"	-0.988111648676471
25	"SITTING"	"tBodyGyro-std()-X"	-0.989907584153846
26	"SITTING"	"tBodyGyro-std()-X"	-0.991027700512821
27	"SITTING"	"tBodyGyro-std()-X"	-0.988492425142857
28	"SITTING"	"tBodyGyro-std()-X"	-0.979671983472222
29	"SITTING"	"tBodyGyro-std()-X"	-0.990178704833333
30	"SITTING"	"tBodyGyro-std()-X"	-0.988132669516129
1	"STANDING"	"tBodyGyro-std()-X"	-0.987191946603774
2	"STANDING"	"tBodyGyro-std()-X"	-0.972998629814815
3	"STANDING"	"tBodyGyro-std()-X"	-0.900462227540984
4	"STANDING"	"tBodyGyro-std()-X"	-0.909687974464286
5	"STANDING"	"tBodyGyro-std()-X"	-0.910395222321429
6	"STANDING"	"tBodyGyro-std()-X"	-0.947561298596491
7	"STANDING"	"tBodyGyro-std()-X"	-0.945247687358491
8	"STANDING"	"tBodyGyro-std()-X"	-0.972990379814815
9	"STANDING"	"tBodyGyro-std()-X"	-0.921990612
10	"STANDING"	"tBodyGyro-std()-X"	-0.929895057954545
11	"STANDING"	"tBodyGyro-std()-X"	-0.980242494680851
12	"STANDING"	"tBodyGyro-std()-X"	-0.883655251803279
13	"STANDING"	"tBodyGyro-std()-X"	-0.955577395789474
14	"STANDING"	"tBodyGyro-std()-X"	-0.9610917615
15	"STANDING"	"tBodyGyro-std()-X"	-0.947790802075472
16	"STANDING"	"tBodyGyro-std()-X"	-0.973400107564103
17	"STANDING"	"tBodyGyro-std()-X"	-0.981373082948718
18	"STANDING"	"tBodyGyro-std()-X"	-0.962254249589041
19	"STANDING"	"tBodyGyro-std()-X"	-0.946109711917808
20	"STANDING"	"tBodyGyro-std()-X"	-0.886749172739726
21	"STANDING"	"tBodyGyro-std()-X"	-0.962514526067416
22	"STANDING"	"tBodyGyro-std()-X"	-0.917837043333333
23	"STANDING"	"tBodyGyro-std()-X"	-0.942011240294118
24	"STANDING"	"tBodyGyro-std()-X"	-0.960738660289855
25	"STANDING"	"tBodyGyro-std()-X"	-0.971357421216216
26	"STANDING"	"tBodyGyro-std()-X"	-0.973785111216216
27	"STANDING"	"tBodyGyro-std()-X"	-0.9699020075
28	"STANDING"	"tBodyGyro-std()-X"	-0.884032232405063
29	"STANDING"	"tBodyGyro-std()-X"	-0.977994819846154
30	"STANDING"	"tBodyGyro-std()-X"	-0.911408517966102
1	"LAYING"	"tBodyGyro-std()-X"	-0.87354386782
2	"LAYING"	"tBodyGyro-std()-X"	-0.988275232916667
3	"LAYING"	"tBodyGyro-std()-X"	-0.974545752096774
4	"LAYING"	"tBodyGyro-std()-X"	-0.973102422222222
5	"LAYING"	"tBodyGyro-std()-X"	-0.979498706538461
6	"LAYING"	"tBodyGyro-std()-X"	-0.955378225087719
7	"LAYING"	"tBodyGyro-std()-X"	-0.9601268225
8	"LAYING"	"tBodyGyro-std()-X"	-0.965204017592593
9	"LAYING"	"tBodyGyro-std()-X"	-0.9422465098
10	"LAYING"	"tBodyGyro-std()-X"	-0.961713199827586
11	"LAYING"	"tBodyGyro-std()-X"	-0.980836884561403
12	"LAYING"	"tBodyGyro-std()-X"	-0.966090742
13	"LAYING"	"tBodyGyro-std()-X"	-0.972143470322581
14	"LAYING"	"tBodyGyro-std()-X"	-0.957221015098039
15	"LAYING"	"tBodyGyro-std()-X"	-0.957167680694444
16	"LAYING"	"tBodyGyro-std()-X"	-0.977010769857143
17	"LAYING"	"tBodyGyro-std()-X"	-0.975893061830986
18	"LAYING"	"tBodyGyro-std()-X"	-0.992872598
19	"LAYING"	"tBodyGyro-std()-X"	-0.981357611445783
20	"LAYING"	"tBodyGyro-std()-X"	-0.984477414264706
21	"LAYING"	"tBodyGyro-std()-X"	-0.975411857555556
22	"LAYING"	"tBodyGyro-std()-X"	-0.956641905833333
23	"LAYING"	"tBodyGyro-std()-X"	-0.981849400972222
24	"LAYING"	"tBodyGyro-std()-X"	-0.982651720138889
25	"LAYING"	"tBodyGyro-std()-X"	-0.889769639726027
26	"LAYING"	"tBodyGyro-std()-X"	-0.990328197763158
27	"LAYING"	"tBodyGyro-std()-X"	-0.988837212162162
28	"LAYING"	"tBodyGyro-std()-X"	-0.95516227975
29	"LAYING"	"tBodyGyro-std()-X"	-0.994276591304348
30	"LAYING"	"tBodyGyro-std()-X"	-0.973662822428571
1	"WALKING"	"tBodyGyro-std()-Y"	-0.0546077686594737
2	"WALKING"	"tBodyGyro-std()-Y"	-0.53845366779661
3	"WALKING"	"tBodyGyro-std()-Y"	-0.563793260172414
4	"WALKING"	"tBodyGyro-std()-Y"	-0.665394092833333
5	"WALKING"	"tBodyGyro-std()-Y"	-0.504622029821429
6	"WALKING"	"tBodyGyro-std()-Y"	-0.331702267894737
7	"WALKING"	"tBodyGyro-std()-Y"	-0.23109830545614
8	"WALKING"	"tBodyGyro-std()-Y"	-0.2119972775
9	"WALKING"	"tBodyGyro-std()-Y"	-0.467054167884615
10	"WALKING"	"tBodyGyro-std()-Y"	-0.250853318679245
11	"WALKING"	"tBodyGyro-std()-Y"	-0.499625287288136
12	"WALKING"	"tBodyGyro-std()-Y"	-0.4494013978
13	"WALKING"	"tBodyGyro-std()-Y"	-0.290023550315789
14	"WALKING"	"tBodyGyro-std()-Y"	-0.0148392604279661
15	"WALKING"	"tBodyGyro-std()-Y"	-0.420865007777778
16	"WALKING"	"tBodyGyro-std()-Y"	-0.612593634117647
17	"WALKING"	"tBodyGyro-std()-Y"	-0.454932903934426
18	"WALKING"	"tBodyGyro-std()-Y"	-0.496431539642857
19	"WALKING"	"tBodyGyro-std()-Y"	-0.114406108840577
20	"WALKING"	"tBodyGyro-std()-Y"	0.0858321519372549
21	"WALKING"	"tBodyGyro-std()-Y"	-0.397892316730769
22	"WALKING"	"tBodyGyro-std()-Y"	-0.486322106521739
23	"WALKING"	"tBodyGyro-std()-Y"	0.25945722920339
24	"WALKING"	"tBodyGyro-std()-Y"	-0.487166280172414
25	"WALKING"	"tBodyGyro-std()-Y"	-0.604032097432432
26	"WALKING"	"tBodyGyro-std()-Y"	-0.57573544779661
27	"WALKING"	"tBodyGyro-std()-Y"	-0.529865057894737
28	"WALKING"	"tBodyGyro-std()-Y"	-0.497684006666667
29	"WALKING"	"tBodyGyro-std()-Y"	-0.181802636566038
30	"WALKING"	"tBodyGyro-std()-Y"	0.00600277892
1	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	0.00410518379811321
2	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.466298336666667
3	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.582742845932203
4	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.551185569230769
5	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.440345826382979
6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.315799901607843
7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.572996820784314
8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.0666980861414634
9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.400859067959184
10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	0.0411724668680851
11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.28204453962963
12	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.522949798269231
13	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.403572169636364
14	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	0.476518714444444
15	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.3302332351
16	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.58638289372549
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.493044125208333
18	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.507297003103448
19	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.17263322355
20	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.104722161186078
21	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.463136841489362
22	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.489417908809524
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.293681861176471
24	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.568534124576271
25	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.433673383846154
26	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.603097110545455
27	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.587966800588235
28	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.479319521372549
29	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	0.0461103045102041
